Experiment_timestamp, Model_nickname, Backend, GPU_name, GPU_num, Parallel, Model_data_type, Batch, In_token, Out_token, T_prefill(ms), T_decode(ms), THT_decode(token/s), GPU_power(W)
2024.12.04-16:10:50 , llama3.1_70b  , trtllm , H800    , 1      , TP1PP1  , W4A16KV8G128   , 41   , 1       , 1280     , 54.442       , 57427.159   , 913.853            , 527.356
2024.12.04-16:11:48 , llama3.1_70b  , trtllm , H800    , 1      , TP1PP1  , W4A16KV8G128   , 42   , 1       , 1280     , 53.578       , 57618.336   , 933.036            , 528.245
2024.12.04-16:12:46 , llama3.1_70b  , trtllm , H800    , 1      , TP1PP1  , W4A16KV8G128   , 43   , 1       , 1280     , 53.181       , 57753.979   , 953.008            , 528.324
2024.12.04-16:13:43 , llama3.1_70b  , trtllm , H800    , 1      , TP1PP1  , W4A16KV8G128   , 44   , 1       , 1280     , 55.610       , 57619.265   , 977.451            , 528.114
2024.12.04-16:14:41 , llama3.1_70b  , trtllm , H800    , 1      , TP1PP1  , W4A16KV8G128   , 45   , 1       , 1280     , 53.438       , 57778.328   , 996.914            , 530.469
2024.12.04-16:15:39 , llama3.1_70b  , trtllm , H800    , 1      , TP1PP1  , W4A16KV8G128   , 46   , 1       , 1280     , 55.364       , 57778.675   , 1019.061           , 532.900
2024.12.04-16:16:37 , llama3.1_70b  , trtllm , H800    , 1      , TP1PP1  , W4A16KV8G128   , 47   , 1       , 1280     , 56.059       , 57762.488   , 1041.506           , 535.232
2024.12.04-16:17:35 , llama3.1_70b  , trtllm , H800    , 1      , TP1PP1  , W4A16KV8G128   , 48   , 1       , 1280     , 55.398       , 57919.973   , 1060.774           , 530.892
2024.12.04-16:18:34 , llama3.1_70b  , trtllm , H800    , 1      , TP1PP1  , W4A16KV8G128   , 49   , 1       , 1280     , 55.451       , 57967.010   , 1081.995           , 535.511
2024.12.04-16:19:32 , llama3.1_70b  , trtllm , H800    , 1      , TP1PP1  , W4A16KV8G128   , 50   , 1       , 1280     , 55.108       , 58539.880   , 1093.272           , 531.430
2024.12.04-16:20:31 , llama3.1_70b  , trtllm , H800    , 1      , TP1PP1  , W4A16KV8G128   , 51   , 1       , 1280     , 54.970       , 58732.967   , 1111.471           , 532.815
2024.12.04-16:21:30 , llama3.1_70b  , trtllm , H800    , 1      , TP1PP1  , W4A16KV8G128   , 52   , 1       , 1280     , 57.112       , 58790.899   , 1132.148           , 530.975
2024.12.04-16:22:29 , llama3.1_70b  , trtllm , H800    , 1      , TP1PP1  , W4A16KV8G128   , 53   , 1       , 1280     , 56.819       , 58733.321   , 1155.051           , 536.749
2024.12.04-16:23:28 , llama3.1_70b  , trtllm , H800    , 1      , TP1PP1  , W4A16KV8G128   , 54   , 1       , 1280     , 59.109       , 58923.946   , 1173.038           , 536.392
2024.12.04-16:24:27 , llama3.1_70b  , trtllm , H800    , 1      , TP1PP1  , W4A16KV8G128   , 55   , 1       , 1280     , 58.689       , 58878.862   , 1195.675           , 538.267
2024.12.04-16:25:27 , llama3.1_70b  , trtllm , H800    , 1      , TP1PP1  , W4A16KV8G128   , 56   , 1       , 1280     , 57.432       , 59044.170   , 1214.006           , 537.659
2024.12.04-16:26:26 , llama3.1_70b  , trtllm , H800    , 1      , TP1PP1  , W4A16KV8G128   , 57   , 1       , 1280     , 59.109       , 59060.989   , 1235.333           , 539.129
2024.12.04-16:27:25 , llama3.1_70b  , trtllm , H800    , 1      , TP1PP1  , W4A16KV8G128   , 58   , 1       , 1280     , 59.222       , 59129.930   , 1255.540           , 540.345
2024.12.04-16:28:24 , llama3.1_70b  , trtllm , H800    , 1      , TP1PP1  , W4A16KV8G128   , 59   , 1       , 1280     , 60.509       , 59034.362   , 1279.255           , 541.609
2024.12.04-16:29:24 , llama3.1_70b  , trtllm , H800    , 1      , TP1PP1  , W4A16KV8G128   , 60   , 1       , 1280     , 60.118       , 59212.522   , 1297.023           , 536.059
2024.12.04-16:30:23 , llama3.1_70b  , trtllm , H800    , 1      , TP1PP1  , W4A16KV8G128   , 61   , 1       , 1280     , 58.211       , 59178.590   , 1319.396           , 542.471
2024.12.04-16:31:23 , llama3.1_70b  , trtllm , H800    , 1      , TP1PP1  , W4A16KV8G128   , 62   , 1       , 1280     , 59.689       , 59347.147   , 1337.217           , 543.363
2024.12.04-16:32:22 , llama3.1_70b  , trtllm , H800    , 1      , TP1PP1  , W4A16KV8G128   , 63   , 1       , 1280     , 58.552       , 59379.878   , 1358.036           , 542.532
2024.12.04-16:33:22 , llama3.1_70b  , trtllm , H800    , 1      , TP1PP1  , W4A16KV8G128   , 64   , 1       , 1280     , 58.982       , 59424.600   , 1378.554           , 540.351
2024.12.04-16:34:31 , llama3.1_70b  , trtllm , H800    , 1      , TP1PP1  , W4A16KV8G128   , 65   , 1       , 1280     , 66.149       , 69184.758   , 1202.577           , 569.670
2024.12.04-16:35:41 , llama3.1_70b  , trtllm , H800    , 1      , TP1PP1  , W4A16KV8G128   , 66   , 1       , 1280     , 67.578       , 69389.782   , 1217.470           , 571.628
2024.12.04-16:36:51 , llama3.1_70b  , trtllm , H800    , 1      , TP1PP1  , W4A16KV8G128   , 67   , 1       , 1280     , 67.345       , 70240.655   , 1220.945           , 566.781
2024.12.04-16:38:02 , llama3.1_70b  , trtllm , H800    , 1      , TP1PP1  , W4A16KV8G128   , 68   , 1       , 1280     , 67.781       , 70089.297   , 1241.844           , 566.812
2024.12.04-16:39:13 , llama3.1_70b  , trtllm , H800    , 1      , TP1PP1  , W4A16KV8G128   , 69   , 1       , 1280     , 69.522       , 70713.446   , 1248.985           , 564.995
2024.12.04-16:40:23 , llama3.1_70b  , trtllm , H800    , 1      , TP1PP1  , W4A16KV8G128   , 70   , 1       , 1280     , 68.876       , 70056.374   , 1278.970           , 568.115
2024.12.04-16:41:33 , llama3.1_70b  , trtllm , H800    , 1      , TP1PP1  , W4A16KV8G128   , 71   , 1       , 1280     , 68.314       , 70132.694   , 1295.829           , 569.520
2024.12.04-16:42:43 , llama3.1_70b  , trtllm , H800    , 1      , TP1PP1  , W4A16KV8G128   , 72   , 1       , 1280     , 70.147       , 69695.587   , 1322.322           , 567.650
2024.12.04-16:43:53 , llama3.1_70b  , trtllm , H800    , 1      , TP1PP1  , W4A16KV8G128   , 73   , 1       , 1280     , 69.323       , 69536.115   , 1343.762           , 571.530
2024.12.04-16:45:03 , llama3.1_70b  , trtllm , H800    , 1      , TP1PP1  , W4A16KV8G128   , 74   , 1       , 1280     , 70.041       , 69952.639   , 1354.059           , 573.854
2024.12.04-16:46:13 , llama3.1_70b  , trtllm , H800    , 1      , TP1PP1  , W4A16KV8G128   , 75   , 1       , 1280     , 71.329       , 70001.507   , 1371.399           , 573.458
2024.12.04-16:47:23 , llama3.1_70b  , trtllm , H800    , 1      , TP1PP1  , W4A16KV8G128   , 76   , 1       , 1280     , 69.427       , 69716.878   , 1395.358           , 574.400
2024.12.04-16:48:33 , llama3.1_70b  , trtllm , H800    , 1      , TP1PP1  , W4A16KV8G128   , 77   , 1       , 1280     , 72.056       , 69512.467   , 1417.875           , 576.233
2024.12.04-16:49:43 , llama3.1_70b  , trtllm , H800    , 1      , TP1PP1  , W4A16KV8G128   , 78   , 1       , 1280     , 72.798       , 70058.562   , 1425.093           , 575.056
2024.12.04-16:50:53 , llama3.1_70b  , trtllm , H800    , 1      , TP1PP1  , W4A16KV8G128   , 79   , 1       , 1280     , 73.045       , 69739.791   , 1449.961           , 578.808
2024.12.04-16:52:03 , llama3.1_70b  , trtllm , H800    , 1      , TP1PP1  , W4A16KV8G128   , 80   , 1       , 1280     , 72.393       , 69218.615   , 1479.371           , 579.491
2024.12.04-16:53:12 , llama3.1_70b  , trtllm , H800    , 1      , TP1PP1  , W4A16KV8G128   , 81   , 1       , 1280     , 72.877       , 68920.014   , 1504.353           , 584.241
2024.12.04-16:54:21 , llama3.1_70b  , trtllm , H800    , 1      , TP1PP1  , W4A16KV8G128   , 82   , 1       , 1280     , 73.176       , 68999.871   , 1521.162           , 585.874
2024.12.04-16:55:31 , llama3.1_70b  , trtllm , H800    , 1      , TP1PP1  , W4A16KV8G128   , 83   , 1       , 1280     , 71.373       , 69748.455   , 1523.188           , 580.665
2024.12.04-16:56:41 , llama3.1_70b  , trtllm , H800    , 1      , TP1PP1  , W4A16KV8G128   , 84   , 1       , 1280     , 70.499       , 69785.798   , 1540.715           , 577.785
2024.12.04-16:57:51 , llama3.1_70b  , trtllm , H800    , 1      , TP1PP1  , W4A16KV8G128   , 85   , 1       , 1280     , 70.538       , 69388.016   , 1567.994           , 582.446
2024.12.04-16:59:01 , llama3.1_70b  , trtllm , H800    , 1      , TP1PP1  , W4A16KV8G128   , 86   , 1       , 1280     , 70.524       , 69624.132   , 1581.061           , 582.420
2024.12.04-17:00:10 , llama3.1_70b  , trtllm , H800    , 1      , TP1PP1  , W4A16KV8G128   , 87   , 1       , 1280     , 71.646       , 69379.135   , 1605.094           , 585.327
2024.12.04-17:01:20 , llama3.1_70b  , trtllm , H800    , 1      , TP1PP1  , W4A16KV8G128   , 88   , 1       , 1280     , 71.354       , 69282.857   , 1625.799           , 584.033
2024.12.04-17:02:29 , llama3.1_70b  , trtllm , H800    , 1      , TP1PP1  , W4A16KV8G128   , 89   , 1       , 1280     , 71.876       , 69148.312   , 1647.473           , 589.281
2024.12.04-17:03:39 , llama3.1_70b  , trtllm , H800    , 1      , TP1PP1  , W4A16KV8G128   , 90   , 1       , 1280     , 72.381       , 69354.033   , 1661.043           , 586.567
2024.12.04-17:04:48 , llama3.1_70b  , trtllm , H800    , 1      , TP1PP1  , W4A16KV8G128   , 91   , 1       , 1280     , 73.665       , 69292.936   , 1680.979           , 587.912
2024.12.04-17:05:58 , llama3.1_70b  , trtllm , H800    , 1      , TP1PP1  , W4A16KV8G128   , 92   , 1       , 1280     , 72.007       , 69299.587   , 1699.289           , 587.297
2024.12.04-17:07:07 , llama3.1_70b  , trtllm , H800    , 1      , TP1PP1  , W4A16KV8G128   , 93   , 1       , 1280     , 73.530       , 69384.345   , 1715.661           , 593.541
2024.12.04-17:08:17 , llama3.1_70b  , trtllm , H800    , 1      , TP1PP1  , W4A16KV8G128   , 94   , 1       , 1280     , 74.560       , 69453.237   , 1732.389           , 594.746
2024.12.04-17:09:27 , llama3.1_70b  , trtllm , H800    , 1      , TP1PP1  , W4A16KV8G128   , 95   , 1       , 1280     , 73.883       , 69524.476   , 1749.024           , 593.058
2024.12.04-17:10:37 , llama3.1_70b  , trtllm , H800    , 1      , TP1PP1  , W4A16KV8G128   , 96   , 1       , 1280     , 74.016       , 69587.203   , 1765.842           , 590.602
2024.12.04-17:11:46 , llama3.1_70b  , trtllm , H800    , 1      , TP1PP1  , W4A16KV8G128   , 97   , 1       , 1280     , 74.917       , 69457.013   , 1787.580           , 597.214
2024.12.04-17:12:56 , llama3.1_70b  , trtllm , H800    , 1      , TP1PP1  , W4A16KV8G128   , 98   , 1       , 1280     , 73.366       , 69677.798   , 1800.287           , 596.235
2024.12.04-17:14:06 , llama3.1_70b  , trtllm , H800    , 1      , TP1PP1  , W4A16KV8G128   , 99   , 1       , 1280     , 75.845       , 69763.702   , 1816.417           , 598.620
2024.12.04-17:15:17 , llama3.1_70b  , trtllm , H800    , 1      , TP1PP1  , W4A16KV8G128   , 100  , 1       , 1280     , 75.621       , 70161.121   , 1824.372           , 591.432
2024.12.04-17:16:27 , llama3.1_70b  , trtllm , H800    , 1      , TP1PP1  , W4A16KV8G128   , 101  , 1       , 1280     , 73.704       , 70151.960   , 1842.857           , 596.417
2024.12.04-17:17:38 , llama3.1_70b  , trtllm , H800    , 1      , TP1PP1  , W4A16KV8G128   , 102  , 1       , 1280     , 76.117       , 70110.930   , 1862.192           , 598.055
2024.12.04-17:18:48 , llama3.1_70b  , trtllm , H800    , 1      , TP1PP1  , W4A16KV8G128   , 103  , 1       , 1280     , 75.206       , 70357.021   , 1873.871           , 597.491
2024.12.04-17:19:59 , llama3.1_70b  , trtllm , H800    , 1      , TP1PP1  , W4A16KV8G128   , 104  , 1       , 1280     , 73.749       , 70488.266   , 1888.541           , 595.975
2024.12.04-17:21:09 , llama3.1_70b  , trtllm , H800    , 1      , TP1PP1  , W4A16KV8G128   , 105  , 1       , 1280     , 73.837       , 70337.233   , 1910.795           , 600.664
2024.12.04-17:22:20 , llama3.1_70b  , trtllm , H800    , 1      , TP1PP1  , W4A16KV8G128   , 106  , 1       , 1280     , 77.623       , 70665.807   , 1920.023           , 602.450
2024.12.04-17:23:31 , llama3.1_70b  , trtllm , H800    , 1      , TP1PP1  , W4A16KV8G128   , 107  , 1       , 1280     , 74.809       , 70444.105   , 1944.236           , 601.519
2024.12.04-17:24:42 , llama3.1_70b  , trtllm , H800    , 1      , TP1PP1  , W4A16KV8G128   , 108  , 1       , 1280     , 77.501       , 70626.499   , 1957.339           , 597.276
2024.12.04-17:25:53 , llama3.1_70b  , trtllm , H800    , 1      , TP1PP1  , W4A16KV8G128   , 109  , 1       , 1280     , 78.467       , 70663.369   , 1974.432           , 601.430
2024.12.04-17:27:04 , llama3.1_70b  , trtllm , H800    , 1      , TP1PP1  , W4A16KV8G128   , 110  , 1       , 1280     , 75.299       , 70656.467   , 1992.740           , 604.263
2024.12.04-17:28:15 , llama3.1_70b  , trtllm , H800    , 1      , TP1PP1  , W4A16KV8G128   , 111  , 1       , 1280     , 80.671       , 70860.204   , 2005.075           , 603.968
2024.12.04-17:29:26 , llama3.1_70b  , trtllm , H800    , 1      , TP1PP1  , W4A16KV8G128   , 112  , 1       , 1280     , 75.889       , 70921.736   , 2021.383           , 602.453
2024.12.04-17:30:37 , llama3.1_70b  , trtllm , H800    , 1      , TP1PP1  , W4A16KV8G128   , 113  , 1       , 1280     , 79.967       , 70946.619   , 2038.716           , 602.873
2024.12.04-17:31:49 , llama3.1_70b  , trtllm , H800    , 1      , TP1PP1  , W4A16KV8G128   , 114  , 1       , 1280     , 76.815       , 71002.490   , 2055.139           , 604.930
2024.12.04-17:33:00 , llama3.1_70b  , trtllm , H800    , 1      , TP1PP1  , W4A16KV8G128   , 115  , 1       , 1280     , 78.904       , 70933.112   , 2075.194           , 607.229
2024.12.04-17:34:11 , llama3.1_70b  , trtllm , H800    , 1      , TP1PP1  , W4A16KV8G128   , 116  , 1       , 1280     , 76.616       , 71335.782   , 2081.424           , 603.638
2024.12.04-17:35:23 , llama3.1_70b  , trtllm , H800    , 1      , TP1PP1  , W4A16KV8G128   , 117  , 1       , 1280     , 79.661       , 71439.558   , 2096.318           , 604.467
2024.12.04-17:36:35 , llama3.1_70b  , trtllm , H800    , 1      , TP1PP1  , W4A16KV8G128   , 118  , 1       , 1280     , 80.789       , 71401.493   , 2115.362           , 606.913
2024.12.04-17:37:46 , llama3.1_70b  , trtllm , H800    , 1      , TP1PP1  , W4A16KV8G128   , 119  , 1       , 1280     , 81.695       , 71467.047   , 2131.332           , 608.342
2024.12.04-17:38:58 , llama3.1_70b  , trtllm , H800    , 1      , TP1PP1  , W4A16KV8G128   , 120  , 1       , 1280     , 77.520       , 71699.691   , 2142.269           , 605.199
2024.12.04-17:40:10 , llama3.1_70b  , trtllm , H800    , 1      , TP1PP1  , W4A16KV8G128   , 121  , 1       , 1280     , 79.739       , 71792.315   , 2157.334           , 607.089
2024.12.04-17:41:22 , llama3.1_70b  , trtllm , H800    , 1      , TP1PP1  , W4A16KV8G128   , 122  , 1       , 1280     , 81.055       , 71851.445   , 2173.373           , 605.535
2024.12.04-17:42:35 , llama3.1_70b  , trtllm , H800    , 1      , TP1PP1  , W4A16KV8G128   , 123  , 1       , 1280     , 78.991       , 71917.142   , 2189.186           , 607.713
2024.12.04-17:43:47 , llama3.1_70b  , trtllm , H800    , 1      , TP1PP1  , W4A16KV8G128   , 124  , 1       , 1280     , 82.695       , 71838.626   , 2209.396           , 605.780
2024.12.04-17:44:59 , llama3.1_70b  , trtllm , H800    , 1      , TP1PP1  , W4A16KV8G128   , 125  , 1       , 1280     , 79.299       , 72009.334   , 2221.934           , 608.449
2024.12.04-17:46:11 , llama3.1_70b  , trtllm , H800    , 1      , TP1PP1  , W4A16KV8G128   , 126  , 1       , 1280     , 80.493       , 72039.218   , 2238.781           , 609.011
2024.12.04-17:47:24 , llama3.1_70b  , trtllm , H800    , 1      , TP1PP1  , W4A16KV8G128   , 127  , 1       , 1280     , 81.315       , 72078.943   , 2255.305           , 609.172
2024.12.04-17:48:36 , llama3.1_70b  , trtllm , H800    , 1      , TP1PP1  , W4A16KV8G128   , 128  , 1       , 1280     , 83.654       , 71997.533   , 2275.634           , 608.391
2024.12.04-17:49:06 , llama3.1_70b  , trtllm , H800    , 1      , TP1PP1  , W4A16KV8G128   , 1    , 1       , 1536     , 20.136       , 30293.649   , 50.704             , 672.480
2024.12.04-17:49:44 , llama3.1_70b  , trtllm , H800    , 1      , TP1PP1  , W4A16KV8G128   , 2    , 1       , 1536     , 25.886       , 37452.536   , 82.024             , 619.859
2024.12.04-17:50:32 , llama3.1_70b  , trtllm , H800    , 1      , TP1PP1  , W4A16KV8G128   , 3    , 1       , 1536     , 31.488       , 48404.981   , 95.197             , 539.484
2024.12.04-17:51:19 , llama3.1_70b  , trtllm , H800    , 1      , TP1PP1  , W4A16KV8G128   , 4    , 1       , 1536     , 30.363       , 46278.762   , 132.761            , 637.251
2024.12.04-17:52:18 , llama3.1_70b  , trtllm , H800    , 1      , TP1PP1  , W4A16KV8G128   , 5    , 1       , 1536     , 39.273       , 58850.223   , 130.501            , 445.074
2024.12.04-17:53:17 , llama3.1_70b  , trtllm , H800    , 1      , TP1PP1  , W4A16KV8G128   , 6    , 1       , 1536     , 39.466       , 58627.866   , 157.195            , 444.119
2024.12.04-17:54:16 , llama3.1_70b  , trtllm , H800    , 1      , TP1PP1  , W4A16KV8G128   , 7    , 1       , 1536     , 40.003       , 58978.481   , 182.304            , 445.335
2024.12.04-17:55:15 , llama3.1_70b  , trtllm , H800    , 1      , TP1PP1  , W4A16KV8G128   , 8    , 1       , 1536     , 39.605       , 58893.466   , 208.648            , 444.274
2024.12.04-17:56:14 , llama3.1_70b  , trtllm , H800    , 1      , TP1PP1  , W4A16KV8G128   , 9    , 1       , 1536     , 40.269       , 58892.075   , 234.734            , 447.467
2024.12.04-17:57:13 , llama3.1_70b  , trtllm , H800    , 1      , TP1PP1  , W4A16KV8G128   , 10   , 1       , 1536     , 40.883       , 58800.222   , 261.224            , 448.394
2024.12.04-17:58:12 , llama3.1_70b  , trtllm , H800    , 1      , TP1PP1  , W4A16KV8G128   , 11   , 1       , 1536     , 40.597       , 58957.278   , 286.580            , 450.297
2024.12.04-17:59:11 , llama3.1_70b  , trtllm , H800    , 1      , TP1PP1  , W4A16KV8G128   , 12   , 1       , 1536     , 41.550       , 58911.977   , 312.874            , 447.595
2024.12.04-18:00:10 , llama3.1_70b  , trtllm , H800    , 1      , TP1PP1  , W4A16KV8G128   , 13   , 1       , 1536     , 41.408       , 59082.815   , 337.966            , 452.029
2024.12.04-18:01:09 , llama3.1_70b  , trtllm , H800    , 1      , TP1PP1  , W4A16KV8G128   , 14   , 1       , 1536     , 42.003       , 59147.443   , 363.566            , 451.940
2024.12.04-18:02:09 , llama3.1_70b  , trtllm , H800    , 1      , TP1PP1  , W4A16KV8G128   , 15   , 1       , 1536     , 41.610       , 59181.742   , 389.309            , 451.523
2024.12.04-18:03:08 , llama3.1_70b  , trtllm , H800    , 1      , TP1PP1  , W4A16KV8G128   , 16   , 1       , 1536     , 42.755       , 59191.393   , 415.195            , 451.101
2024.12.04-18:04:11 , llama3.1_70b  , trtllm , H800    , 1      , TP1PP1  , W4A16KV8G128   , 17   , 1       , 1536     , 44.943       , 63034.858   , 414.247            , 472.755
2024.12.04-18:05:14 , llama3.1_70b  , trtllm , H800    , 1      , TP1PP1  , W4A16KV8G128   , 18   , 1       , 1536     , 45.569       , 63192.685   , 437.519            , 474.704
2024.12.04-18:06:18 , llama3.1_70b  , trtllm , H800    , 1      , TP1PP1  , W4A16KV8G128   , 19   , 1       , 1536     , 45.801       , 63500.188   , 459.589            , 474.049
2024.12.04-18:07:22 , llama3.1_70b  , trtllm , H800    , 1      , TP1PP1  , W4A16KV8G128   , 20   , 1       , 1536     , 45.244       , 63301.795   , 485.294            , 474.029
2024.12.04-18:08:25 , llama3.1_70b  , trtllm , H800    , 1      , TP1PP1  , W4A16KV8G128   , 21   , 1       , 1536     , 45.333       , 63336.003   , 509.284            , 478.644
2024.12.04-18:09:29 , llama3.1_70b  , trtllm , H800    , 1      , TP1PP1  , W4A16KV8G128   , 22   , 1       , 1536     , 45.236       , 63473.733   , 532.378            , 479.241
2024.12.04-18:10:32 , llama3.1_70b  , trtllm , H800    , 1      , TP1PP1  , W4A16KV8G128   , 23   , 1       , 1536     , 46.757       , 63476.427   , 556.553            , 481.704
2024.12.04-18:11:36 , llama3.1_70b  , trtllm , H800    , 1      , TP1PP1  , W4A16KV8G128   , 24   , 1       , 1536     , 47.783       , 63381.620   , 581.620            , 481.632
2024.12.04-18:12:40 , llama3.1_70b  , trtllm , H800    , 1      , TP1PP1  , W4A16KV8G128   , 25   , 1       , 1536     , 47.549       , 63523.939   , 604.497            , 482.784
2024.12.04-18:13:43 , llama3.1_70b  , trtllm , H800    , 1      , TP1PP1  , W4A16KV8G128   , 26   , 1       , 1536     , 46.507       , 63707.013   , 626.870            , 483.686
2024.12.04-18:14:47 , llama3.1_70b  , trtllm , H800    , 1      , TP1PP1  , W4A16KV8G128   , 27   , 1       , 1536     , 48.475       , 63676.224   , 651.295            , 483.817
2024.12.04-18:15:51 , llama3.1_70b  , trtllm , H800    , 1      , TP1PP1  , W4A16KV8G128   , 28   , 1       , 1536     , 47.744       , 63670.651   , 675.476            , 484.030
2024.12.04-18:16:55 , llama3.1_70b  , trtllm , H800    , 1      , TP1PP1  , W4A16KV8G128   , 29   , 1       , 1536     , 48.699       , 63638.938   , 699.949            , 488.650
2024.12.04-18:17:59 , llama3.1_70b  , trtllm , H800    , 1      , TP1PP1  , W4A16KV8G128   , 30   , 1       , 1536     , 47.246       , 63800.785   , 722.248            , 488.701
2024.12.04-18:19:03 , llama3.1_70b  , trtllm , H800    , 1      , TP1PP1  , W4A16KV8G128   , 31   , 1       , 1536     , 47.625       , 63797.641   , 746.360            , 489.800
2024.12.04-18:20:07 , llama3.1_70b  , trtllm , H800    , 1      , TP1PP1  , W4A16KV8G128   , 32   , 1       , 1536     , 49.606       , 63939.359   , 768.728            , 487.748
2024.12.04-18:21:15 , llama3.1_70b  , trtllm , H800    , 1      , TP1PP1  , W4A16KV8G128   , 33   , 1       , 1536     , 52.240       , 68053.041   , 744.831            , 521.714
2024.12.04-18:22:25 , llama3.1_70b  , trtllm , H800    , 1      , TP1PP1  , W4A16KV8G128   , 34   , 1       , 1536     , 51.410       , 69429.184   , 752.191            , 517.266
2024.12.04-18:23:34 , llama3.1_70b  , trtllm , H800    , 1      , TP1PP1  , W4A16KV8G128   , 35   , 1       , 1536     , 52.142       , 69465.366   , 773.911            , 518.094
2024.12.04-18:24:44 , llama3.1_70b  , trtllm , H800    , 1      , TP1PP1  , W4A16KV8G128   , 36   , 1       , 1536     , 53.438       , 69341.921   , 797.440            , 518.170
2024.12.04-18:25:54 , llama3.1_70b  , trtllm , H800    , 1      , TP1PP1  , W4A16KV8G128   , 37   , 1       , 1536     , 53.081       , 69511.099   , 817.596            , 520.856
2024.12.04-18:27:03 , llama3.1_70b  , trtllm , H800    , 1      , TP1PP1  , W4A16KV8G128   , 38   , 1       , 1536     , 54.878       , 69553.989   , 839.175            , 522.021
2024.12.04-18:28:13 , llama3.1_70b  , trtllm , H800    , 1      , TP1PP1  , W4A16KV8G128   , 39   , 1       , 1536     , 52.991       , 69459.962   , 862.425            , 524.145
2024.12.04-18:29:23 , llama3.1_70b  , trtllm , H800    , 1      , TP1PP1  , W4A16KV8G128   , 40   , 1       , 1536     , 53.962       , 69776.218   , 880.529            , 523.239
2024.12.04-18:30:33 , llama3.1_70b  , trtllm , H800    , 1      , TP1PP1  , W4A16KV8G128   , 41   , 1       , 1536     , 55.377       , 69569.357   , 905.226            , 527.014
2024.12.04-18:31:43 , llama3.1_70b  , trtllm , H800    , 1      , TP1PP1  , W4A16KV8G128   , 42   , 1       , 1536     , 54.820       , 69709.547   , 925.440            , 526.900
2024.12.04-18:32:53 , llama3.1_70b  , trtllm , H800    , 1      , TP1PP1  , W4A16KV8G128   , 43   , 1       , 1536     , 53.613       , 69780.231   , 946.514            , 529.798
2024.12.04-18:34:02 , llama3.1_70b  , trtllm , H800    , 1      , TP1PP1  , W4A16KV8G128   , 44   , 1       , 1536     , 55.440       , 69687.583   , 969.814            , 529.132
2024.12.04-18:35:12 , llama3.1_70b  , trtllm , H800    , 1      , TP1PP1  , W4A16KV8G128   , 45   , 1       , 1536     , 53.895       , 69888.120   , 989.009            , 533.521
2024.12.04-18:36:23 , llama3.1_70b  , trtllm , H800    , 1      , TP1PP1  , W4A16KV8G128   , 46   , 1       , 1536     , 54.132       , 69968.516   , 1009.826           , 535.698
2024.12.04-18:37:33 , llama3.1_70b  , trtllm , H800    , 1      , TP1PP1  , W4A16KV8G128   , 47   , 1       , 1536     , 57.502       , 69979.709   , 1031.613           , 536.064
2024.12.04-18:38:43 , llama3.1_70b  , trtllm , H800    , 1      , TP1PP1  , W4A16KV8G128   , 48   , 1       , 1536     , 55.262       , 69894.691   , 1054.844           , 534.799
2024.12.04-18:39:53 , llama3.1_70b  , trtllm , H800    , 1      , TP1PP1  , W4A16KV8G128   , 49   , 1       , 1536     , 57.209       , 70187.002   , 1072.335           , 537.128
2024.12.04-18:41:05 , llama3.1_70b  , trtllm , H800    , 1      , TP1PP1  , W4A16KV8G128   , 50   , 1       , 1536     , 57.689       , 71151.014   , 1079.394           , 534.141
2024.12.04-18:42:16 , llama3.1_70b  , trtllm , H800    , 1      , TP1PP1  , W4A16KV8G128   , 51   , 1       , 1536     , 56.086       , 71161.844   , 1100.815           , 535.121
2024.12.04-18:43:27 , llama3.1_70b  , trtllm , H800    , 1      , TP1PP1  , W4A16KV8G128   , 52   , 1       , 1536     , 56.080       , 71249.420   , 1121.020           , 532.115
2024.12.04-18:44:39 , llama3.1_70b  , trtllm , H800    , 1      , TP1PP1  , W4A16KV8G128   , 53   , 1       , 1536     , 58.007       , 71227.712   , 1142.926           , 537.355
2024.12.04-18:45:50 , llama3.1_70b  , trtllm , H800    , 1      , TP1PP1  , W4A16KV8G128   , 54   , 1       , 1536     , 59.046       , 71418.204   , 1161.385           , 537.203
2024.12.04-18:47:02 , llama3.1_70b  , trtllm , H800    , 1      , TP1PP1  , W4A16KV8G128   , 55   , 1       , 1536     , 58.051       , 71538.777   , 1180.898           , 540.640
2024.12.04-18:48:14 , llama3.1_70b  , trtllm , H800    , 1      , TP1PP1  , W4A16KV8G128   , 56   , 1       , 1536     , 57.198       , 71424.857   , 1204.287           , 539.345
2024.12.04-18:49:25 , llama3.1_70b  , trtllm , H800    , 1      , TP1PP1  , W4A16KV8G128   , 57   , 1       , 1536     , 60.403       , 71546.792   , 1223.703           , 541.832
2024.12.04-18:50:37 , llama3.1_70b  , trtllm , H800    , 1      , TP1PP1  , W4A16KV8G128   , 58   , 1       , 1536     , 59.148       , 71708.758   , 1242.359           , 541.056
2024.12.04-18:51:49 , llama3.1_70b  , trtllm , H800    , 1      , TP1PP1  , W4A16KV8G128   , 59   , 1       , 1536     , 61.157       , 71723.109   , 1263.526           , 542.610
2024.12.04-18:53:01 , llama3.1_70b  , trtllm , H800    , 1      , TP1PP1  , W4A16KV8G128   , 60   , 1       , 1536     , 61.474       , 71674.440   , 1285.814           , 541.545
