Experiment_timestamp, Model_nickname, Backend, GPU_name, GPU_num, Parallel, Model_data_type, Batch, In_token, Out_token, T_prefill(ms), T_decode(ms), THT_decode(token/s), GPU_power(W)
2024.12.04-21:25:09 , llama3.1_70b  , trtllm , A100    , 1      , TP1PP1  , W4A16KV8G128   , 25   , 1       , 3072     , 51.522       , 148366.759  , 517.636            , 396.927
2024.12.04-21:27:38 , llama3.1_70b  , trtllm , A100    , 1      , TP1PP1  , W4A16KV8G128   , 26   , 1       , 3072     , 49.449       , 149319.004  , 534.908            , 395.675
2024.12.04-21:30:08 , llama3.1_70b  , trtllm , A100    , 1      , TP1PP1  , W4A16KV8G128   , 27   , 1       , 3072     , 52.113       , 149835.824  , 553.566            , 398.107
2024.12.04-21:32:45 , llama3.1_70b  , trtllm , A100    , 1      , TP1PP1  , W4A16KV8G128   , 28   , 1       , 3072     , 51.993       , 155962.913  , 551.516            , 396.965
2024.12.04-21:35:21 , llama3.1_70b  , trtllm , A100    , 1      , TP1PP1  , W4A16KV8G128   , 29   , 1       , 3072     , 52.363       , 156562.684  , 569.024            , 398.252
2024.12.04-21:37:59 , llama3.1_70b  , trtllm , A100    , 1      , TP1PP1  , W4A16KV8G128   , 30   , 1       , 3072     , 51.608       , 157339.252  , 585.741            , 397.887
2024.12.04-21:40:37 , llama3.1_70b  , trtllm , A100    , 1      , TP1PP1  , W4A16KV8G128   , 31   , 1       , 3072     , 51.958       , 157594.089  , 604.287            , 398.616
2024.12.04-21:43:15 , llama3.1_70b  , trtllm , A100    , 1      , TP1PP1  , W4A16KV8G128   , 32   , 1       , 3072     , 54.755       , 158090.886  , 621.820            , 397.725
2024.12.04-21:46:42 , llama3.1_70b  , trtllm , A100    , 1      , TP1PP1  , W4A16KV8G128   , 33   , 1       , 3072     , 71.240       , 206652.838  , 490.562            , 396.678
2024.12.04-21:50:10 , llama3.1_70b  , trtllm , A100    , 1      , TP1PP1  , W4A16KV8G128   , 34   , 1       , 3072     , 71.580       , 207508.029  , 503.344            , 395.828
2024.12.04-21:53:38 , llama3.1_70b  , trtllm , A100    , 1      , TP1PP1  , W4A16KV8G128   , 35   , 1       , 3072     , 70.267       , 207846.765  , 517.304            , 395.524
2024.12.04-21:57:06 , llama3.1_70b  , trtllm , A100    , 1      , TP1PP1  , W4A16KV8G128   , 36   , 1       , 3072     , 70.532       , 208422.624  , 530.614            , 396.025
2024.12.04-22:00:36 , llama3.1_70b  , trtllm , A100    , 1      , TP1PP1  , W4A16KV8G128   , 37   , 1       , 3072     , 71.118       , 209040.742  , 543.741            , 395.501
2024.12.04-22:04:06 , llama3.1_70b  , trtllm , A100    , 1      , TP1PP1  , W4A16KV8G128   , 38   , 1       , 3072     , 71.726       , 209814.680  , 556.377            , 397.438
2024.12.04-22:07:36 , llama3.1_70b  , trtllm , A100    , 1      , TP1PP1  , W4A16KV8G128   , 39   , 1       , 3072     , 71.026       , 210196.255  , 569.982            , 397.761
2024.12.04-22:11:07 , llama3.1_70b  , trtllm , A100    , 1      , TP1PP1  , W4A16KV8G128   , 40   , 1       , 3072     , 74.609       , 210309.031  , 584.283            , 397.234
2024.12.04-22:14:44 , llama3.1_70b  , trtllm , A100    , 1      , TP1PP1  , W4A16KV8G128   , 41   , 1       , 3072     , 74.621       , 216802.566  , 580.953            , 396.299
2024.12.04-22:18:21 , llama3.1_70b  , trtllm , A100    , 1      , TP1PP1  , W4A16KV8G128   , 42   , 1       , 3072     , 74.424       , 217140.951  , 594.195            , 397.009
2024.12.04-22:21:59 , llama3.1_70b  , trtllm , A100    , 1      , TP1PP1  , W4A16KV8G128   , 43   , 1       , 3072     , 72.913       , 217606.306  , 607.041            , 397.176
2024.12.04-22:25:37 , llama3.1_70b  , trtllm , A100    , 1      , TP1PP1  , W4A16KV8G128   , 44   , 1       , 3072     , 74.999       , 218413.923  , 618.862            , 395.955
2024.12.04-22:29:16 , llama3.1_70b  , trtllm , A100    , 1      , TP1PP1  , W4A16KV8G128   , 45   , 1       , 3072     , 73.636       , 218325.130  , 633.184            , 395.847
2024.12.04-22:32:55 , llama3.1_70b  , trtllm , A100    , 1      , TP1PP1  , W4A16KV8G128   , 46   , 1       , 3072     , 74.511       , 218913.348  , 645.516            , 397.583
2024.12.04-22:36:35 , llama3.1_70b  , trtllm , A100    , 1      , TP1PP1  , W4A16KV8G128   , 47   , 1       , 3072     , 77.033       , 219783.217  , 656.938            , 396.949
2024.12.04-22:40:16 , llama3.1_70b  , trtllm , A100    , 1      , TP1PP1  , W4A16KV8G128   , 48   , 1       , 3072     , 77.228       , 220275.381  , 669.417            , 397.210
2024.12.04-22:43:57 , llama3.1_70b  , trtllm , A100    , 1      , TP1PP1  , W4A16KV8G128   , 49   , 1       , 3072     , 74.661       , 221264.105  , 680.309            , 397.482
2024.12.04-22:47:39 , llama3.1_70b  , trtllm , A100    , 1      , TP1PP1  , W4A16KV8G128   , 50   , 1       , 3072     , 76.144       , 221589.278  , 693.174            , 395.959
2024.12.04-22:51:22 , llama3.1_70b  , trtllm , A100    , 1      , TP1PP1  , W4A16KV8G128   , 51   , 1       , 3072     , 77.354       , 222382.771  , 704.515            , 394.713
2024.12.04-22:55:05 , llama3.1_70b  , trtllm , A100    , 1      , TP1PP1  , W4A16KV8G128   , 52   , 1       , 3072     , 75.083       , 222609.432  , 717.598            , 397.719
2024.12.04-22:58:48 , llama3.1_70b  , trtllm , A100    , 1      , TP1PP1  , W4A16KV8G128   , 53   , 1       , 3072     , 78.901       , 223498.974  , 728.487            , 396.281
2024.12.04-23:02:33 , llama3.1_70b  , trtllm , A100    , 1      , TP1PP1  , W4A16KV8G128   , 54   , 1       , 3072     , 78.493       , 223960.413  , 740.702            , 396.376
2024.12.04-23:06:23 , llama3.1_70b  , trtllm , A100    , 1      , TP1PP1  , W4A16KV8G128   , 55   , 1       , 3072     , 80.180       , 229665.336  , 735.679            , 395.098
2024.12.04-23:10:13 , llama3.1_70b  , trtllm , A100    , 1      , TP1PP1  , W4A16KV8G128   , 56   , 1       , 3072     , 80.299       , 230041.732  , 747.830            , 396.535
2024.12.04-23:14:04 , llama3.1_70b  , trtllm , A100    , 1      , TP1PP1  , W4A16KV8G128   , 57   , 1       , 3072     , 78.736       , 230775.983  , 758.762            , 396.866
2024.12.04-23:17:56 , llama3.1_70b  , trtllm , A100    , 1      , TP1PP1  , W4A16KV8G128   , 58   , 1       , 3072     , 78.151       , 232031.584  , 767.895            , 397.671
2024.12.04-23:21:49 , llama3.1_70b  , trtllm , A100    , 1      , TP1PP1  , W4A16KV8G128   , 59   , 1       , 3072     , 81.827       , 232488.251  , 779.601            , 397.281
2024.12.04-23:25:42 , llama3.1_70b  , trtllm , A100    , 1      , TP1PP1  , W4A16KV8G128   , 60   , 1       , 3072     , 80.140       , 232643.547  , 792.285            , 397.563
2024.12.04-23:29:35 , llama3.1_70b  , trtllm , A100    , 1      , TP1PP1  , W4A16KV8G128   , 61   , 1       , 3072     , 83.287       , 233065.307  , 804.032            , 397.764
2024.12.04-23:33:29 , llama3.1_70b  , trtllm , A100    , 1      , TP1PP1  , W4A16KV8G128   , 62   , 1       , 3072     , 81.772       , 233806.103  , 814.624            , 396.713
2024.12.04-23:37:24 , llama3.1_70b  , trtllm , A100    , 1      , TP1PP1  , W4A16KV8G128   , 63   , 1       , 3072     , 84.636       , 234448.285  , 825.495            , 398.209
2024.12.04-23:41:18 , llama3.1_70b  , trtllm , A100    , 1      , TP1PP1  , W4A16KV8G128   , 64   , 1       , 3072     , 79.347       , 234254.981  , 839.291            , 398.007
2024.12.04-23:47:12 , llama3.1_70b  , trtllm , A100    , 1      , TP1PP1  , W4A16KV8G128   , 65   , 1       , 3072     , 121.368      , 353290.038  , 565.201            , 396.213
2024.12.04-23:53:07 , llama3.1_70b  , trtllm , A100    , 1      , TP1PP1  , W4A16KV8G128   , 66   , 1       , 3072     , 122.088      , 354174.756  , 572.463            , 396.870
2024.12.04-23:59:01 , llama3.1_70b  , trtllm , A100    , 1      , TP1PP1  , W4A16KV8G128   , 67   , 1       , 3072     , 123.583      , 354218.386  , 581.065            , 397.121
2024.12.05-00:05:02 , llama3.1_70b  , trtllm , A100    , 1      , TP1PP1  , W4A16KV8G128   , 68   , 1       , 3072     , 121.820      , 360385.524  , 579.646            , 397.507
2024.12.05-00:11:03 , llama3.1_70b  , trtllm , A100    , 1      , TP1PP1  , W4A16KV8G128   , 69   , 1       , 3072     , 130.306      , 360512.194  , 587.963            , 397.513
2024.12.05-00:17:06 , llama3.1_70b  , trtllm , A100    , 1      , TP1PP1  , W4A16KV8G128   , 70   , 1       , 3072     , 123.317      , 362180.683  , 593.737            , 397.788
2024.12.05-00:23:08 , llama3.1_70b  , trtllm , A100    , 1      , TP1PP1  , W4A16KV8G128   , 71   , 1       , 3072     , 123.466      , 362485.128  , 601.713            , 397.871
2024.12.05-00:29:12 , llama3.1_70b  , trtllm , A100    , 1      , TP1PP1  , W4A16KV8G128   , 72   , 1       , 3072     , 124.465      , 363114.503  , 609.130            , 397.821
2024.12.05-00:35:15 , llama3.1_70b  , trtllm , A100    , 1      , TP1PP1  , W4A16KV8G128   , 73   , 1       , 3072     , 121.808      , 362995.911  , 617.792            , 395.749
2024.12.05-00:41:19 , llama3.1_70b  , trtllm , A100    , 1      , TP1PP1  , W4A16KV8G128   , 74   , 1       , 3072     , 125.080      , 363619.232  , 625.181            , 397.879
2024.12.05-00:47:25 , llama3.1_70b  , trtllm , A100    , 1      , TP1PP1  , W4A16KV8G128   , 75   , 1       , 3072     , 125.122      , 364910.659  , 631.387            , 397.887
2024.12.05-00:55:25 , llama3.1_70b  , trtllm , A100    , 1      , TP1PP1  , W4A16KV8G128   , 76   , 1       , 3072     , 124.229      , 479818.614  , 486.584            , 381.765
2024.12.05-01:03:25 , llama3.1_70b  , trtllm , A100    , 1      , TP1PP1  , W4A16KV8G128   , 77   , 1       , 3072     , 130.199      , 479806.394  , 492.999            , 396.415
2024.12.05-01:11:36 , llama3.1_70b  , trtllm , A100    , 1      , TP1PP1  , W4A16KV8G128   , 78   , 1       , 3072     , 128.472      , 490093.403  , 488.919            , 394.192
2024.12.05-01:20:10 , llama3.1_70b  , trtllm , A100    , 1      , TP1PP1  , W4A16KV8G128   , 79   , 1       , 3072     , 141.223      , 514101.277  , 472.063            , 380.867
2024.12.05-01:28:11 , llama3.1_70b  , trtllm , A100    , 1      , TP1PP1  , W4A16KV8G128   , 80   , 1       , 3072     , 134.873      , 480658.595  , 511.298            , 397.605
2024.12.05-01:36:13 , llama3.1_70b  , trtllm , A100    , 1      , TP1PP1  , W4A16KV8G128   , 81   , 1       , 3072     , 130.004      , 481272.934  , 517.029            , 395.973
2024.12.05-01:44:16 , llama3.1_70b  , trtllm , A100    , 1      , TP1PP1  , W4A16KV8G128   , 82   , 1       , 3072     , 126.971      , 482341.811  , 522.252            , 395.241
2024.12.05-01:52:18 , llama3.1_70b  , trtllm , A100    , 1      , TP1PP1  , W4A16KV8G128   , 83   , 1       , 3072     , 128.337      , 482157.538  , 528.823            , 397.001
2024.12.05-02:00:20 , llama3.1_70b  , trtllm , A100    , 1      , TP1PP1  , W4A16KV8G128   , 84   , 1       , 3072     , 135.267      , 481254.108  , 536.199            , 396.868
2024.12.05-02:08:22 , llama3.1_70b  , trtllm , A100    , 1      , TP1PP1  , W4A16KV8G128   , 85   , 1       , 3072     , 129.247      , 481757.628  , 542.015            , 395.856
2024.12.05-02:16:25 , llama3.1_70b  , trtllm , A100    , 1      , TP1PP1  , W4A16KV8G128   , 86   , 1       , 3072     , 131.998      , 482031.190  , 548.081            , 396.527
2024.12.05-02:24:27 , llama3.1_70b  , trtllm , A100    , 1      , TP1PP1  , W4A16KV8G128   , 87   , 1       , 3072     , 131.764      , 482528.361  , 553.882            , 396.622
2024.12.05-02:32:32 , llama3.1_70b  , trtllm , A100    , 1      , TP1PP1  , W4A16KV8G128   , 88   , 1       , 3072     , 132.750      , 484332.719  , 558.162            , 397.317
2024.12.05-02:40:44 , llama3.1_70b  , trtllm , A100    , 1      , TP1PP1  , W4A16KV8G128   , 89   , 1       , 3072     , 132.481      , 491484.707  , 556.290            , 397.425
2024.12.05-02:48:57 , llama3.1_70b  , trtllm , A100    , 1      , TP1PP1  , W4A16KV8G128   , 90   , 1       , 3072     , 132.763      , 492222.800  , 561.697            , 396.109
2024.12.05-02:57:09 , llama3.1_70b  , trtllm , A100    , 1      , TP1PP1  , W4A16KV8G128   , 91   , 1       , 3072     , 131.745      , 491461.598  , 568.818            , 396.702
2024.12.05-03:05:38 , llama3.1_70b  , trtllm , A100    , 1      , TP1PP1  , W4A16KV8G128   , 92   , 1       , 3072     , 145.326      , 508597.299  , 555.693            , 397.720
2024.12.05-03:14:08 , llama3.1_70b  , trtllm , A100    , 1      , TP1PP1  , W4A16KV8G128   , 93   , 1       , 3072     , 131.104      , 509649.146  , 560.574            , 396.446
2024.12.05-03:22:37 , llama3.1_70b  , trtllm , A100    , 1      , TP1PP1  , W4A16KV8G128   , 94   , 1       , 3072     , 132.899      , 509233.070  , 567.065            , 396.604
2024.12.05-03:31:07 , llama3.1_70b  , trtllm , A100    , 1      , TP1PP1  , W4A16KV8G128   , 95   , 1       , 3072     , 138.856      , 508891.363  , 573.482            , 396.899
2024.12.05-03:39:38 , llama3.1_70b  , trtllm , A100    , 1      , TP1PP1  , W4A16KV8G128   , 96   , 1       , 3072     , 133.676      , 510899.387  , 577.241            , 397.492
2024.12.05-03:48:09 , llama3.1_70b  , trtllm , A100    , 1      , TP1PP1  , W4A16KV8G128   , 97   , 1       , 3072     , 132.291      , 510954.740  , 583.191            , 396.875
2024.12.05-03:56:41 , llama3.1_70b  , trtllm , A100    , 1      , TP1PP1  , W4A16KV8G128   , 98   , 1       , 3072     , 133.023      , 511062.227  , 589.079            , 396.669
2024.12.05-04:05:14 , llama3.1_70b  , trtllm , A100    , 1      , TP1PP1  , W4A16KV8G128   , 99   , 1       , 3072     , 133.205      , 512155.107  , 593.820            , 398.027
2024.12.05-04:13:47 , llama3.1_70b  , trtllm , A100    , 1      , TP1PP1  , W4A16KV8G128   , 100  , 1       , 3072     , 134.098      , 513486.683  , 598.263            , 397.844
2024.12.05-04:22:22 , llama3.1_70b  , trtllm , A100    , 1      , TP1PP1  , W4A16KV8G128   , 101  , 1       , 3072     , 132.044      , 513642.862  , 604.062            , 397.016
2024.12.05-04:30:56 , llama3.1_70b  , trtllm , A100    , 1      , TP1PP1  , W4A16KV8G128   , 102  , 1       , 3072     , 154.094      , 514148.124  , 609.443            , 397.773
2024.12.05-04:39:36 , llama3.1_70b  , trtllm , A100    , 1      , TP1PP1  , W4A16KV8G128   , 103  , 1       , 3072     , 135.758      , 519537.523  , 609.034            , 396.929
2024.12.05-04:48:17 , llama3.1_70b  , trtllm , A100    , 1      , TP1PP1  , W4A16KV8G128   , 104  , 1       , 3072     , 135.173      , 520232.108  , 614.126            , 396.829
2024.12.05-04:56:58 , llama3.1_70b  , trtllm , A100    , 1      , TP1PP1  , W4A16KV8G128   , 105  , 1       , 3072     , 135.640      , 520625.673  , 619.562            , 396.707
2024.12.05-05:05:40 , llama3.1_70b  , trtllm , A100    , 1      , TP1PP1  , W4A16KV8G128   , 106  , 1       , 3072     , 136.269      , 521641.075  , 624.245            , 396.862
2024.12.05-05:14:22 , llama3.1_70b  , trtllm , A100    , 1      , TP1PP1  , W4A16KV8G128   , 107  , 1       , 3072     , 135.041      , 521511.834  , 630.291            , 397.386
2024.12.05-05:23:53 , llama3.1_70b  , trtllm , A100    , 1      , TP1PP1  , W4A16KV8G128   , 108  , 1       , 3072     , 138.636      , 570526.489  , 581.526            , 395.797
2024.12.05-05:33:25 , llama3.1_70b  , trtllm , A100    , 1      , TP1PP1  , W4A16KV8G128   , 109  , 1       , 3072     , 135.626      , 572021.187  , 585.377            , 396.106
2024.12.05-05:42:58 , llama3.1_70b  , trtllm , A100    , 1      , TP1PP1  , W4A16KV8G128   , 110  , 1       , 3072     , 144.148      , 572018.290  , 590.750            , 396.968
2024.12.05-05:52:32 , llama3.1_70b  , trtllm , A100    , 1      , TP1PP1  , W4A16KV8G128   , 111  , 1       , 3072     , 141.375      , 573716.063  , 594.357            , 396.915
2024.12.05-06:02:05 , llama3.1_70b  , trtllm , A100    , 1      , TP1PP1  , W4A16KV8G128   , 112  , 1       , 3072     , 141.966      , 572582.659  , 600.898            , 396.465
2024.12.05-06:11:40 , llama3.1_70b  , trtllm , A100    , 1      , TP1PP1  , W4A16KV8G128   , 113  , 1       , 3072     , 138.356      , 574061.706  , 604.702            , 396.720
2024.12.05-06:21:15 , llama3.1_70b  , trtllm , A100    , 1      , TP1PP1  , W4A16KV8G128   , 114  , 1       , 3072     , 143.864      , 574882.573  , 609.182            , 397.686
2024.12.05-06:30:51 , llama3.1_70b  , trtllm , A100    , 1      , TP1PP1  , W4A16KV8G128   , 115  , 1       , 3072     , 142.942      , 575534.121  , 613.830            , 396.976
2024.12.05-06:40:33 , llama3.1_70b  , trtllm , A100    , 1      , TP1PP1  , W4A16KV8G128   , 116  , 1       , 3072     , 142.071      , 581296.304  , 613.030            , 396.568
2024.12.05-06:50:16 , llama3.1_70b  , trtllm , A100    , 1      , TP1PP1  , W4A16KV8G128   , 117  , 1       , 3072     , 142.348      , 582466.027  , 617.073            , 397.051
2024.12.05-06:59:58 , llama3.1_70b  , trtllm , A100    , 1      , TP1PP1  , W4A16KV8G128   , 118  , 1       , 3072     , 139.947      , 582207.303  , 622.624            , 395.601
2024.12.05-07:09:41 , llama3.1_70b  , trtllm , A100    , 1      , TP1PP1  , W4A16KV8G128   , 119  , 1       , 3072     , 141.629      , 582112.996  , 628.002            , 396.726
2024.12.05-07:19:24 , llama3.1_70b  , trtllm , A100    , 1      , TP1PP1  , W4A16KV8G128   , 120  , 1       , 3072     , 141.117      , 583019.195  , 632.295            , 396.418
2024.12.05-07:29:09 , llama3.1_70b  , trtllm , A100    , 1      , TP1PP1  , W4A16KV8G128   , 121  , 1       , 3072     , 139.965      , 584465.785  , 635.986            , 397.539
2024.12.05-07:38:54 , llama3.1_70b  , trtllm , A100    , 1      , TP1PP1  , W4A16KV8G128   , 122  , 1       , 3072     , 142.206      , 584841.169  , 640.830            , 397.472
2024.12.05-07:48:39 , llama3.1_70b  , trtllm , A100    , 1      , TP1PP1  , W4A16KV8G128   , 123  , 1       , 3072     , 142.879      , 584444.933  , 646.521            , 395.799
2024.12.05-07:58:25 , llama3.1_70b  , trtllm , A100    , 1      , TP1PP1  , W4A16KV8G128   , 124  , 1       , 3072     , 146.799      , 585087.763  , 651.061            , 397.017
2024.12.05-08:08:11 , llama3.1_70b  , trtllm , A100    , 1      , TP1PP1  , W4A16KV8G128   , 125  , 1       , 3072     , 145.635      , 585774.365  , 655.543            , 397.329
2024.12.05-08:17:59 , llama3.1_70b  , trtllm , A100    , 1      , TP1PP1  , W4A16KV8G128   , 126  , 1       , 3072     , 148.050      , 586995.700  , 659.412            , 396.761
2024.12.05-08:27:47 , llama3.1_70b  , trtllm , A100    , 1      , TP1PP1  , W4A16KV8G128   , 127  , 1       , 3072     , 143.232      , 587459.706  , 664.120            , 397.303
2024.12.05-08:37:35 , llama3.1_70b  , trtllm , A100    , 1      , TP1PP1  , W4A16KV8G128   , 128  , 1       , 3072     , 145.896      , 588083.292  , 668.640            , 396.706
2024.12.05-08:40:55 , llama3.1_70b  , trtllm , A100    , 1      , TP1PP1  , W4A16KV8G128   , 1    , 1       , 5120     , 36.264       , 199289.189  , 25.691             , 345.790
2024.12.05-08:44:23 , llama3.1_70b  , trtllm , A100    , 1      , TP1PP1  , W4A16KV8G128   , 2    , 1       , 5120     , 33.787       , 208252.338  , 49.171             , 370.489
2024.12.05-08:48:09 , llama3.1_70b  , trtllm , A100    , 1      , TP1PP1  , W4A16KV8G128   , 3    , 1       , 5120     , 38.052       , 225499.229  , 68.116             , 381.811
2024.12.05-08:52:26 , llama3.1_70b  , trtllm , A100    , 1      , TP1PP1  , W4A16KV8G128   , 4    , 1       , 5120     , 47.632       , 257218.321  , 79.621             , 343.888
2024.12.05-08:55:48 , llama3.1_70b  , trtllm , A100    , 1      , TP1PP1  , W4A16KV8G128   , 5    , 1       , 5120     , 37.234       , 201891.157  , 126.801            , 377.299
2024.12.05-08:59:10 , llama3.1_70b  , trtllm , A100    , 1      , TP1PP1  , W4A16KV8G128   , 6    , 1       , 5120     , 38.147       , 202446.494  , 151.744            , 386.826
2024.12.05-09:02:34 , llama3.1_70b  , trtllm , A100    , 1      , TP1PP1  , W4A16KV8G128   , 7    , 1       , 5120     , 41.111       , 203293.420  , 176.297            , 387.684
2024.12.05-09:05:59 , llama3.1_70b  , trtllm , A100    , 1      , TP1PP1  , W4A16KV8G128   , 8    , 1       , 5120     , 39.251       , 204509.953  , 200.284            , 393.539
2024.12.05-09:09:22 , llama3.1_70b  , trtllm , A100    , 1      , TP1PP1  , W4A16KV8G128   , 9    , 1       , 5120     , 40.731       , 202989.581  , 227.007            , 389.110
2024.12.05-09:12:46 , llama3.1_70b  , trtllm , A100    , 1      , TP1PP1  , W4A16KV8G128   , 10   , 1       , 5120     , 39.533       , 204515.358  , 250.348            , 396.441
2024.12.05-09:16:12 , llama3.1_70b  , trtllm , A100    , 1      , TP1PP1  , W4A16KV8G128   , 11   , 1       , 5120     , 42.016       , 205363.124  , 274.246            , 396.194
2024.12.05-09:19:38 , llama3.1_70b  , trtllm , A100    , 1      , TP1PP1  , W4A16KV8G128   , 12   , 1       , 5120     , 41.238       , 206422.621  , 297.642            , 397.959
2024.12.05-09:23:06 , llama3.1_70b  , trtllm , A100    , 1      , TP1PP1  , W4A16KV8G128   , 13   , 1       , 5120     , 41.198       , 207828.474  , 320.264            , 395.637
2024.12.05-09:26:54 , llama3.1_70b  , trtllm , A100    , 1      , TP1PP1  , W4A16KV8G128   , 14   , 1       , 5120     , 42.081       , 227313.450  , 315.335            , 382.595
2024.12.05-09:30:41 , llama3.1_70b  , trtllm , A100    , 1      , TP1PP1  , W4A16KV8G128   , 15   , 1       , 5120     , 41.796       , 227334.829  , 337.828            , 384.849
2024.12.05-09:34:31 , llama3.1_70b  , trtllm , A100    , 1      , TP1PP1  , W4A16KV8G128   , 16   , 1       , 5120     , 42.731       , 229121.472  , 357.540            , 395.959
2024.12.05-09:38:47 , llama3.1_70b  , trtllm , A100    , 1      , TP1PP1  , W4A16KV8G128   , 17   , 1       , 5120     , 48.995       , 256705.787  , 339.065            , 396.918
2024.12.05-09:43:03 , llama3.1_70b  , trtllm , A100    , 1      , TP1PP1  , W4A16KV8G128   , 18   , 1       , 5120     , 49.276       , 255679.037  , 360.452            , 395.971
2024.12.05-09:47:21 , llama3.1_70b  , trtllm , A100    , 1      , TP1PP1  , W4A16KV8G128   , 19   , 1       , 5120     , 50.826       , 257101.862  , 378.371            , 396.803
2024.12.05-09:51:39 , llama3.1_70b  , trtllm , A100    , 1      , TP1PP1  , W4A16KV8G128   , 20   , 1       , 5120     , 49.205       , 258372.405  , 396.327            , 397.723
2024.12.05-09:55:58 , llama3.1_70b  , trtllm , A100    , 1      , TP1PP1  , W4A16KV8G128   , 21   , 1       , 5120     , 53.352       , 259083.992  , 415.001            , 397.575
2024.12.05-10:00:18 , llama3.1_70b  , trtllm , A100    , 1      , TP1PP1  , W4A16KV8G128   , 22   , 1       , 5120     , 50.369       , 259143.943  , 434.662            , 395.642
2024.12.05-10:04:39 , llama3.1_70b  , trtllm , A100    , 1      , TP1PP1  , W4A16KV8G128   , 23   , 1       , 5120     , 50.419       , 260614.472  , 451.855            , 396.571
2024.12.05-10:09:01 , llama3.1_70b  , trtllm , A100    , 1      , TP1PP1  , W4A16KV8G128   , 24   , 1       , 5120     , 53.419       , 262236.425  , 468.585            , 397.437
2024.12.05-10:13:26 , llama3.1_70b  , trtllm , A100    , 1      , TP1PP1  , W4A16KV8G128   , 25   , 1       , 5120     , 53.368       , 264971.632  , 483.071            , 397.095
2024.12.05-10:17:53 , llama3.1_70b  , trtllm , A100    , 1      , TP1PP1  , W4A16KV8G128   , 26   , 1       , 5120     , 54.278       , 266632.285  , 499.264            , 397.736
2024.12.05-10:22:21 , llama3.1_70b  , trtllm , A100    , 1      , TP1PP1  , W4A16KV8G128   , 27   , 1       , 5120     , 55.694       , 267813.962  , 516.179            , 398.130
2024.12.05-10:27:05 , llama3.1_70b  , trtllm , A100    , 1      , TP1PP1  , W4A16KV8G128   , 28   , 1       , 5120     , 54.268       , 283826.857  , 505.097            , 397.651
2024.12.05-10:31:49 , llama3.1_70b  , trtllm , A100    , 1      , TP1PP1  , W4A16KV8G128   , 29   , 1       , 5120     , 56.198       , 283750.177  , 523.277            , 397.077
2024.12.05-10:36:34 , llama3.1_70b  , trtllm , A100    , 1      , TP1PP1  , W4A16KV8G128   , 30   , 1       , 5120     , 56.089       , 284667.380  , 539.577            , 395.472
2024.12.05-10:41:20 , llama3.1_70b  , trtllm , A100    , 1      , TP1PP1  , W4A16KV8G128   , 31   , 1       , 5120     , 57.724       , 285829.713  , 555.296            , 396.508
2024.12.05-10:46:06 , llama3.1_70b  , trtllm , A100    , 1      , TP1PP1  , W4A16KV8G128   , 32   , 1       , 5120     , 57.714       , 286458.255  , 571.951            , 396.956
2024.12.05-10:52:15 , llama3.1_70b  , trtllm , A100    , 1      , TP1PP1  , W4A16KV8G128   , 33   , 1       , 5120     , 71.946       , 368529.929  , 458.470            , 397.196
2024.12.05-10:58:24 , llama3.1_70b  , trtllm , A100    , 1      , TP1PP1  , W4A16KV8G128   , 34   , 1       , 5120     , 75.032       , 368895.968  , 471.895            , 395.513
2024.12.05-11:04:35 , llama3.1_70b  , trtllm , A100    , 1      , TP1PP1  , W4A16KV8G128   , 35   , 1       , 5120     , 89.745       , 370198.380  , 484.065            , 397.123
2024.12.05-11:10:46 , llama3.1_70b  , trtllm , A100    , 1      , TP1PP1  , W4A16KV8G128   , 36   , 1       , 5120     , 74.434       , 371380.566  , 496.310            , 397.056
2024.12.05-11:16:59 , llama3.1_70b  , trtllm , A100    , 1      , TP1PP1  , W4A16KV8G128   , 37   , 1       , 5120     , 75.922       , 372404.703  , 508.694            , 397.087
2024.12.05-11:23:12 , llama3.1_70b  , trtllm , A100    , 1      , TP1PP1  , W4A16KV8G128   , 38   , 1       , 5120     , 76.663       , 372961.368  , 521.663            , 396.712
2024.12.05-11:29:26 , llama3.1_70b  , trtllm , A100    , 1      , TP1PP1  , W4A16KV8G128   , 39   , 1       , 5120     , 77.470       , 373921.936  , 534.015            , 395.875
2024.12.05-11:35:42 , llama3.1_70b  , trtllm , A100    , 1      , TP1PP1  , W4A16KV8G128   , 40   , 1       , 5120     , 77.863       , 374828.074  , 546.384            , 396.016
2024.12.05-11:42:13 , llama3.1_70b  , trtllm , A100    , 1      , TP1PP1  , W4A16KV8G128   , 41   , 1       , 5120     , 77.119       , 391642.694  , 535.999            , 397.286
2024.12.05-11:48:46 , llama3.1_70b  , trtllm , A100    , 1      , TP1PP1  , W4A16KV8G128   , 42   , 1       , 5120     , 85.941       , 392242.434  , 548.232            , 396.497
2024.12.05-11:55:21 , llama3.1_70b  , trtllm , A100    , 1      , TP1PP1  , W4A16KV8G128   , 43   , 1       , 5120     , 79.034       , 395099.591  , 557.227            , 397.911
2024.12.05-12:01:59 , llama3.1_70b  , trtllm , A100    , 1      , TP1PP1  , W4A16KV8G128   , 44   , 1       , 5120     , 81.124       , 397833.344  , 566.267            , 397.325
2024.12.05-12:08:36 , llama3.1_70b  , trtllm , A100    , 1      , TP1PP1  , W4A16KV8G128   , 45   , 1       , 5120     , 81.745       , 395937.287  , 581.910            , 397.722
